Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
product-title-here-grocery-3,,,,,,,,black,,,,,9914,0.0,shopify,4,deny,manual,39.00,,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p18_acb98b52-7d76-4fa6-917e-4be0e16a61d4.jpg?v=1594331932,4,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-3,,,,,,,,pink,,,,,9915,0.0,shopify,5,deny,manual,39.00,,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p19.jpg?v=1594331932,5,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-4,Product title pets 4,"<p>[short_description]</p>
<meta charset=""utf-8"">
<p><span>All the Lorem Ipsum generators on the Internet tend to repeat predefined chunks as necessary, making this the first true generator on the Internet. </span></p>
<p>[/short_description]</p>
<p>[product_description]</p>
<meta charset=""utf-8"">
<p><span>There are many variations of passages of Lorem Ipsum available, but the majority have suffered alteration in some form, by injected humour, or randomised words which don't look even slightly believable. If you are going to use a passage of Lorem Ipsum, you need to be sure there isn't anything embarrassing hidden in the middle of text.</span></p>
<meta charset=""utf-8"">
<p><span>All the Lorem Ipsum generators on the Internet tend to repeat predefined chunks as necessary, making this the first true generator on the Internet. It uses a dictionary of over 200 Latin words, combined with a handful of model sentence structures, to generate Lorem Ipsum which looks reasonable.</span></p>
<meta charset=""utf-8"">
<p><span>The generated Lorem Ipsum is therefore always free from repetition, injected humour, or non-characteristic words etc.</span></p>
<p>[/product_description]</p>
<p>[unique_description_1]</p>
<meta charset=""utf-8"">
<h6>The standard Lorem Ipsum passage, used since the 1500s</h6>
<p>""Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.""</p>
<h6>Section 1.10.32 of ""de Finibus Bonorum et Malorum"", written by Cicero in 45 BC</h6>
<p>""Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam, eaque ipsa quae ab illo inventore veritatis et quasi architecto beatae vitae dicta sunt explicabo. Nemo enim ipsam voluptatem quia voluptas sit aspernatur aut odit aut fugit, sed quia consequuntur magni dolores eos qui ratione voluptatem sequi nesciunt. Neque porro quisquam est, qui dolorem ipsum quia dolor sit amet, consectetur, adipisci velit, sed quia non numquam eius modi tempora incidunt ut labore et dolore magnam aliquam quaerat voluptatem. Ut enim ad minima veniam, quis nostrum exercitationem ullam corporis suscipit laboriosam, nisi ut aliquid ex ea commodi consequatur? Quis autem vel eum iure reprehenderit qui in ea voluptate velit esse quam nihil molestiae consequatur, vel illum qui dolorem eum fugiat quo voluptas nulla pariatur?""</p>
<p>[/unique_description_1]</p>",Dior,pets,"blue, green, grocery, red",true,Color,red,,,,,111,0.0,shopify,11,deny,manual,99.00,111.00,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p16_208749f1-2b8e-4d61-a01b-414ebeedc0f5.jpg?v=1594331946,1,,false,,"All the Lorem Ipsum generators on the Internet tend to repeat predefined chunks as necessary, making this the first true generator on the Internet. There are many variations of passages of Lorem Ipsum available.",,,,,,,,,,,,,,,kg,,
product-title-here-grocery-4,,,,,,,,green,,,,,112,0.0,shopify,9,deny,manual,99.00,111.00,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p17_9e5686f0-bace-4aa4-a052-4c05bba85408.jpg?v=1594331946,2,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-4,,,,,,,,blue,,,,,113,0.0,shopify,5,deny,manual,99.00,111.00,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p18_723bf924-db71-43f3-bf10-163a21be38e4.jpg?v=1594331946,3,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-4,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p19_71ee55d9-1389-4f57-bcae-30c312cbd232.jpg?v=1594331946,4,,,,,,,,,,,,,,,,,,,,,
product-title-here-grocery-4,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p20.jpg?v=1594331946,5,,,,,,,,,,,,,,,,,,,,,
product-title-here-grocery-5,Product title pets 1,"<p>It is a long established fact that a reader will be distracted by the readable content of a page when looking at its layout. The point of using Lorem Ipsum is that it has a more-or-less normal distribution of letters, as opposed to using 'Content here, content here', making it look like readable English. Many desktop publishing packages and web page editors now use Lorem Ipsum as their default model text, and a search for 'lorem ipsum' will uncover many web sites still in their infancy. Various versions have evolved over the years, sometimes by accident, sometimes on purpose (injected humour and the like).</p>
<p>There are many variations of passages of Lorem Ipsum available, but the majority have suffered alteration in some form, by injected humour, or randomised words which don't look even slightly believable. If you are going to use a passage of Lorem Ipsum, you need to be sure there isn't anything embarrassing hidden in the middle of text.</p>
[new_products]300[/new_products] [short_description]
<p>It is a long established fact that a reader will be distracted by the readable content of a page when looking at its layout. The point of using Lorem Ipsum is that it has a more-or-less normal distribution of letters, as opposed to using 'Content here, content here', making it look like readable English.</p>
[/short_description] [product_description]
<p>It is a long established fact that a reader will be distracted by the readable content of a page when looking at its layout. The point of using Lorem Ipsum is that it has a more-or-less normal distribution of letters, as opposed to using 'Content here, content here', making it look like readable English. Many desktop publishing packages and web page editors now use Lorem Ipsum as their default model text, and a search for 'lorem ipsum' will uncover many web sites still in their infancy. Various versions have evolved over the years, sometimes by accident, sometimes on purpose (injected humour and the like).</p>
<p>There are many variations of passages of Lorem Ipsum available, but the majority have suffered alteration in some form, by injected humour, or randomised words which don't look even slightly believable. If you are going to use a passage of Lorem Ipsum, you need to be sure there isn't anything embarrassing hidden in the middle of text.</p>
[/product_description]",Dior,pets,"gold, gray, grocery, l, m, magenta, maroon, navy, xl, xxl",true,Size,m,Color,gold,,,1110,0.0,shopify,12,deny,manual,80.00,,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p13_4107490b-4889-4b2d-94b1-b000785d0302.jpg?v=1594332336,1,,false,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-5,,,,,,,,m,,gray,,,1111,0.0,shopify,6,deny,manual,80.00,,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p17_26983ef5-b0aa-4798-90cc-2bf38b32b04e.jpg?v=1594332336,2,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-5,,,,,,,,m,,magenta,,,1112,0.0,shopify,8,deny,manual,80.00,,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p18_ef626668-a574-45ab-b6fa-1195db849f7b.jpg?v=1594332336,3,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-5,,,,,,,,m,,maroon,,,1113,0.0,shopify,3,deny,manual,80.00,,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p20_5d177070-179e-4200-8f59-54d30dd66e70.jpg?v=1594332336,4,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-5,,,,,,,,m,,navy,,,1114,0.0,shopify,10,deny,manual,80.00,,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p22_3cb16cdd-557e-4873-a0c1-3506812d951c.jpg?v=1594332336,5,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-5,,,,,,,,l,,gold,,,1115,0.0,shopify,12,deny,manual,80.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-5,,,,,,,,l,,gray,,,1116,0.0,shopify,15,deny,manual,80.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-5,,,,,,,,l,,magenta,,,1117,0.0,shopify,14,deny,manual,80.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-5,,,,,,,,l,,maroon,,,1118,0.0,shopify,10,deny,manual,80.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-5,,,,,,,,l,,navy,,,1119,0.0,shopify,10,deny,manual,80.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-5,,,,,,,,xl,,gold,,,1120,0.0,shopify,10,deny,manual,80.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-5,,,,,,,,xl,,gray,,,1121,0.0,shopify,15,deny,manual,80.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-5,,,,,,,,xl,,magenta,,,1122,0.0,shopify,11,deny,manual,80.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-5,,,,,,,,xl,,maroon,,,1123,0.0,shopify,13,deny,manual,80.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-5,,,,,,,,xl,,navy,,,1124,0.0,shopify,14,deny,manual,80.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-5,,,,,,,,xxl,,gold,,,1125,0.0,shopify,9,deny,manual,80.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-5,,,,,,,,xxl,,gray,,,1126,0.0,shopify,7,deny,manual,80.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-5,,,,,,,,xxl,,magenta,,,1127,0.0,shopify,8,deny,manual,80.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-5,,,,,,,,xxl,,maroon,,,1128,0.0,shopify,5,deny,manual,80.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-5,,,,,,,,xxl,,navy,,,1129,0.0,shopify,6,deny,manual,80.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,Product title pets 5,"<p>There are many variations of passages of Lorem Ipsum available, but the majority have suffered alteration in some form, by injected humour, or randomised words which don't look even slightly believable. If you are going to use a passage of Lorem Ipsum, you need to be sure there isn't anything embarrassing hidden in the middle of text. All the Lorem Ipsum generators on the Internet tend to repeat predefined chunks as necessary, making this the first true generator on the Internet. It uses a dictionary of over 200 Latin words, combined with a handful of model sentence structures, to generate Lorem Ipsum which looks reasonable. The generated Lorem Ipsum is therefore always free from repetition, injected humour, or non-characteristic words etc.</p>
<p>On the other hand, we denounce with righteous indignation and dislike men who are so beguiled and demoralized by the charms of pleasure of the moment, so blinded by desire, that they cannot foresee the pain and trouble that are bound to ensue; and equal blame belongs to those who fail in their duty through weakness of will, which is the same as saying through shrinking from toil and pain. These cases are perfectly simple and easy to distinguish. In a free hour, when our power of choice is untrammelled and when nothing prevents our being able to do what we like best, every pleasure is to be welcomed and every pain avoided.</p>
[short_description]
<p>There are many variations of passages of Lorem Ipsum available, but the majority have suffered alteration in some form, by injected humour, or randomised words which don't look even slightly believable. If you are going to use a passage of Lorem Ipsum, you need to be sure there isn't anything embarrassing hidden in the middle of text.</p>
[/short_description] [product_description]
<p>There are many variations of passages of Lorem Ipsum available, but the majority have suffered alteration in some form, by injected humour, or randomised words which don't look even slightly believable. If you are going to use a passage of Lorem Ipsum, you need to be sure there isn't anything embarrassing hidden in the middle of text. All the Lorem Ipsum generators on the Internet tend to repeat predefined chunks as necessary, making this the first true generator on the Internet. It uses a dictionary of over 200 Latin words, combined with a handful of model sentence structures, to generate Lorem Ipsum which looks reasonable. The generated Lorem Ipsum is therefore always free from repetition, injected humour, or non-characteristic words etc.</p>
<p>On the other hand, we denounce with righteous indignation and dislike men who are so beguiled and demoralized by the charms of pleasure of the moment, so blinded by desire, that they cannot foresee the pain and trouble that are bound to ensue; and equal blame belongs to those who fail in their duty through weakness of will, which is the same as saying through shrinking from toil and pain. These cases are perfectly simple and easy to distinguish. In a free hour, when our power of choice is untrammelled and when nothing prevents our being able to do what we like best, every pleasure is to be welcomed and every pain avoided.</p>
[/product_description]",Dior,pets,"black, fiber, l, leather, m, metal, orange, pink, purple, resin, s, silver, slag, violet, xl",true,Size,s,Color,purple,Material,metal,1110,1000.0,shopify,11,deny,manual,70.00,85.00,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p17_d60eed01-61ab-4d03-92cf-4375e30f5405.jpg?v=1594331965,1,,false,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,s,,purple,,resin,1111,1000.0,shopify,10,deny,manual,69.00,85.00,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p18_a04c4a45-e6d3-4d57-8086-04cb8da99e65.jpg?v=1594331965,2,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,s,,purple,,leather,1112,1000.0,shopify,8,deny,manual,68.00,85.00,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p19_3791054a-71b9-4170-82f8-a2762109e783.jpg?v=1594331965,3,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,s,,purple,,slag,1113,1000.0,shopify,7,deny,manual,67.00,85.00,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p20_bb3b4150-bfca-4d2b-a4b9-d806d6c802dd.jpg?v=1594331965,4,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,s,,purple,,fiber,1114,1000.0,shopify,9,deny,manual,64.00,85.00,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p21.jpg?v=1594331965,5,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,s,,violet,,metal,1115,1000.0,shopify,10,deny,manual,65.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,s,,violet,,resin,1116,1000.0,shopify,5,deny,manual,66.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,s,,violet,,leather,1117,1000.0,shopify,0,deny,manual,61.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,s,,violet,,slag,1118,1000.0,shopify,2,deny,manual,62.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,s,,violet,,fiber,1119,1000.0,shopify,5,deny,manual,60.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,s,,black,,metal,1120,1000.0,shopify,6,deny,manual,59.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,s,,black,,resin,1121,1000.0,shopify,8,deny,manual,58.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,s,,black,,leather,1122,1000.0,shopify,12,deny,manual,57.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,s,,black,,slag,1123,1000.0,shopify,10,deny,manual,40.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,s,,black,,fiber,1124,1000.0,shopify,9,deny,manual,41.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,s,,pink,,metal,1125,1000.0,shopify,15,deny,manual,42.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,s,,pink,,resin,1126,1000.0,shopify,13,deny,manual,43.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,s,,pink,,leather,1127,1000.0,shopify,9,deny,manual,44.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,s,,pink,,slag,1128,1000.0,shopify,7,deny,manual,55.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,s,,pink,,fiber,1129,1000.0,shopify,7,deny,manual,56.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,s,,orange,,metal,1130,1000.0,shopify,0,deny,manual,70.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,s,,orange,,resin,1131,1000.0,shopify,12,deny,manual,55.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,s,,orange,,leather,1132,1000.0,shopify,1,deny,manual,44.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,s,,orange,,slag,1133,1000.0,shopify,1,deny,manual,47.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,s,,orange,,fiber,1134,1000.0,shopify,1,deny,manual,49.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,m,,purple,,metal,1135,1000.0,shopify,5,deny,manual,51.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,m,,purple,,resin,1136,1000.0,shopify,6,deny,manual,52.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,m,,purple,,leather,1137,1000.0,shopify,7,deny,manual,53.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,m,,purple,,slag,1138,1000.0,shopify,8,deny,manual,56.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,m,,purple,,fiber,1139,1000.0,shopify,10,deny,manual,57.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,m,,violet,,metal,1140,1000.0,shopify,14,deny,manual,60.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,m,,violet,,resin,1141,1000.0,shopify,15,deny,manual,70.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,m,,violet,,leather,1142,1000.0,shopify,13,deny,manual,66.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,m,,violet,,slag,1143,1000.0,shopify,14,deny,manual,66.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,m,,violet,,fiber,1144,1000.0,shopify,13,deny,manual,66.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,m,,black,,metal,1145,1000.0,shopify,8,deny,manual,55.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,m,,black,,resin,1146,1000.0,shopify,7,deny,manual,51.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,m,,black,,leather,1147,1000.0,shopify,5,deny,manual,52.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,m,,black,,slag,1148,1000.0,shopify,14,deny,manual,53.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,m,,black,,fiber,1149,1000.0,shopify,11,deny,manual,54.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,m,,pink,,metal,1150,1000.0,shopify,0,deny,manual,54.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,m,,pink,,resin,1151,1000.0,shopify,11,deny,manual,51.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,m,,pink,,leather,1152,1000.0,shopify,11,deny,manual,52.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,m,,pink,,slag,1153,1000.0,shopify,11,deny,manual,53.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,m,,pink,,fiber,1154,1000.0,shopify,9,deny,manual,44.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,m,,orange,,metal,1155,1000.0,shopify,9,deny,manual,48.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,m,,orange,,resin,1156,1000.0,shopify,9,deny,manual,49.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,m,,orange,,leather,1157,1000.0,shopify,9,deny,manual,41.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,m,,orange,,slag,1158,1000.0,shopify,9,deny,manual,40.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,m,,orange,,fiber,1159,1000.0,shopify,9,deny,manual,41.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,l,,purple,,metal,1160,1000.0,shopify,2,deny,manual,42.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,l,,purple,,resin,1161,1000.0,shopify,3,deny,manual,43.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,l,,purple,,leather,1162,1000.0,shopify,4,deny,manual,44.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,l,,purple,,slag,1163,1000.0,shopify,5,deny,manual,45.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,l,,purple,,fiber,1164,1000.0,shopify,6,deny,manual,46.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,l,,violet,,metal,1165,1000.0,shopify,7,deny,manual,47.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,l,,violet,,resin,1166,1000.0,shopify,8,deny,manual,48.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,l,,violet,,leather,1167,1000.0,shopify,0,deny,manual,49.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,l,,violet,,slag,1168,1000.0,shopify,14,deny,manual,50.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,l,,violet,,fiber,1169,1000.0,shopify,12,deny,manual,51.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,l,,black,,metal,1170,1000.0,shopify,11,deny,manual,52.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,l,,black,,resin,1171,1000.0,shopify,11,deny,manual,53.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,l,,black,,leather,1172,1000.0,shopify,12,deny,manual,54.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,l,,black,,slag,1173,1000.0,shopify,7,deny,manual,70.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,l,,black,,fiber,1174,1000.0,shopify,8,deny,manual,45.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,l,,pink,,metal,1175,1000.0,shopify,5,deny,manual,55.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,l,,pink,,resin,1176,1000.0,shopify,6,deny,manual,64.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,l,,pink,,leather,1177,1000.0,shopify,1,deny,manual,66.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,l,,pink,,slag,1178,1000.0,shopify,1,deny,manual,67.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,l,,pink,,fiber,1179,1000.0,shopify,1,deny,manual,68.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,l,,orange,,metal,1180,1000.0,shopify,1,deny,manual,70.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,l,,orange,,resin,1181,1000.0,shopify,1,deny,manual,60.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,l,,orange,,leather,1182,1000.0,shopify,1,deny,manual,44.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,l,,orange,,slag,1183,1000.0,shopify,1,deny,manual,42.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,l,,orange,,fiber,1184,1000.0,shopify,3,deny,manual,42.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,xl,,purple,,metal,1185,1000.0,shopify,3,deny,manual,70.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,xl,,purple,,resin,1186,1000.0,shopify,3,deny,manual,55.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,xl,,purple,,leather,1187,1000.0,shopify,3,deny,manual,56.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,xl,,purple,,slag,1188,1000.0,shopify,3,deny,manual,45.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-6,,,,,,,,xl,,purple,,fiber,1189,1000.0,shopify,4,deny,manual,40.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
